,title,tempo,zcr_mean,zcr_var,rmse_mean,rmse_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,contrast_mean,contrast_var,rolloff_mean,rolloff_var,flatness_mean,flatness_var,tempogram_ratio_mean,tempogram_ratio_var,harmonic_mean,harmonic_var,percussive_mean,percussive_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,subgenre
0,Before the Creation of Time-EcjGq_KSyNA.wav,172.265625,0.14481582877805727,0.0020510050790127016,0.08965622225674061,0.0003011642381445605,3156.8389227036255,247733.89910974214,2973.592238575751,39543.209966247705,19.845244847943746,134.65233794319315,6883.091712219427,628025.6625842917,0.06578675,0.0012695675,0.5784542306599602,0.01445631674386441,2.280823e-06,0.009425408,-3.258386e-05,0.0045651677,-32.89688,626.8277,62.72181,239.01103,13.549034,81.76995,31.318392,104.880264,5.938873,88.83058,10.432686,37.575573,0.9515685,30.518301,9.70437,47.400078,-1.2575915,28.627975,3.88704,40.59878,3.3449087,28.42494,6.4568787,29.874166,-4.0694265,28.617323,3.5833147,23.85759,-2.6313338,17.52366,0.72203964,21.25916,-6.58567,19.524551,1.677872,16.384018,-2.8864844,17.47918,-1.8771853,16.234894,death
0,Benediction - Unfound Mortality-ZlPdXkVAjJo.wav,107.666015625,0.1516139736116486,0.0012549385127774526,0.0879194326371253,0.00025511717774716325,2827.386521697583,169136.65770017784,2537.2588761403877,54332.39153793767,20.485687493335515,148.98132309708092,5616.232706075852,658686.0745623152,0.04392922,0.000860364,0.7121031343135616,0.011023735978869041,5.117679e-06,0.009391491,0.00032971747,0.0039121653,-38.43793,434.06927,64.12373,214.97523,-7.1313977,155.17838,57.644085,120.42705,15.820325,93.14277,2.0525234,60.66544,-6.9901,42.01379,12.8875065,34.369244,-6.2783504,34.413246,-1.5373274,22.456245,3.424107,24.174633,3.611242,21.875761,-8.685453,24.796366,3.6729302,21.009903,-5.702336,24.039207,0.9558984,19.706734,-3.489901,20.044699,-0.7436518,15.393727,-2.056323,19.310408,7.3652334,21.17171,death
0,Blasphemy-Darkness Prevails-Eg7ObUVl8Hw.wav,112.34714673913044,0.20971717480166407,0.005461943592306631,0.09863096832697667,0.0006130555970782746,3675.2302973075666,396252.5005181424,3007.180708130798,33755.086962813104,20.240609856921793,159.3042551900175,7243.247867737761,591563.1509838189,0.07227802,0.0015330148,0.8072599285998683,0.010732222477725015,-9.598038e-06,0.009830406,-0.00022360176,0.0059116147,-36.85367,626.003,35.217487,442.9971,28.113995,169.07767,55.18723,171.34012,10.240044,194.92914,16.393736,58.11138,-1.7137147,53.685383,11.285346,43.243946,-2.4906943,35.72148,6.786187,49.91186,4.147922,40.071667,7.800509,41.715534,-4.1854215,26.741308,1.6789598,27.830265,-2.8788939,28.73024,2.9410098,24.529287,-8.204744,25.590578,-2.6758869,19.658323,-3.129022,20.48045,3.2732372,15.95484,death
0,Blood - Dogmatize-5dnxGaLhF_k.wav,143.5546875,0.14020550140286378,0.0028499354449272717,0.13945730024664615,0.0009674571200834235,2763.2627217496574,252326.64527895724,2501.63949563107,47225.18125857539,20.999751837897566,188.15367560348528,5522.949936810662,652827.4023601526,0.029871972,0.00038226476,0.7687558161518473,0.00639825113655068,3.0048523e-05,0.026665851,0.001477787,0.008458434,-9.561767,439.29727,66.61177,424.33533,-3.2296677,171.36745,55.91401,165.74852,-5.696808,98.17813,15.889186,36.135822,2.3471413,30.912617,11.407591,51.226307,-2.2056098,32.55551,5.259856,20.827356,-8.957164,21.416588,4.7448034,22.936638,-6.3926916,26.434368,1.1794908,16.98696,-13.947275,19.558737,-5.9881744,15.862967,-7.4764705,18.269749,-0.723644,13.571044,-4.568196,15.538911,-2.1214411,15.231262,death
0,Blood for Blood - INSANITY-6otC5VGwOlk.wav,161.4990234375,0.19818020752708979,0.0027150268493168384,0.10090374289682666,0.0004396618720489655,3493.8786111619497,182238.30883118912,2833.912853645167,42766.822290159995,20.37199474796048,142.12235831855105,6695.076182456946,498361.24821498134,0.07135501,0.0015456142,0.7186167264257517,0.01367507815253238,5.99035e-06,0.01139155,0.00017512213,0.005960285,-27.009222,693.35406,38.177822,207.01553,14.553073,171.23245,54.44472,199.18326,3.9335296,153.80017,13.20282,71.384575,2.4535189,45.92917,13.117324,54.99782,1.5494345,58.345963,1.4100591,41.030045,2.2031727,37.50971,5.0408316,29.332838,0.7429616,41.400356,4.8093987,30.993706,-4.4518757,32.18978,-0.28603512,31.198355,-5.8242807,24.64067,0.9927281,28.546972,-0.6573256,28.657593,-0.20936011,31.461191,death
0,Bolt Thrower - Cenotaph (Official Audio)-bPM_QbSuchc.wav,123.046875,0.12401398933339783,0.001251356615786558,0.08126113021800707,0.000340594283117194,2705.1387638506103,215339.44006843306,2537.8999805978124,98227.43404194304,20.582969629823186,124.46389767700211,5389.867408209172,1222394.8122024727,0.03446652,0.00067482854,0.6703982049401987,0.009500160061841716,7.1671616e-06,0.009416824,-1.7634336e-05,0.0029023802,-63.57201,559.16406,64.01604,205.43852,-19.125175,191.80505,48.943554,131.90692,20.19458,113.67318,11.7732,63.130924,11.650763,75.83121,12.336175,33.064793,3.6949914,39.26565,5.1406503,28.89265,1.1587745,32.152065,4.6517544,23.009413,-10.322832,27.737904,-4.67315,19.84484,-3.5464494,19.773722,0.12480277,21.924871,-8.573427,16.624872,-5.785937,22.582136,-2.3529892,17.20464,2.5481043,18.983013,death
0,BOLT-THROWER Eternal War-NsfWv7gAYzY.wav,123.046875,0.12489380260739164,0.002133065680725826,0.0919283157089456,0.000434960680829788,2605.4642923445635,342790.50929112424,2545.2063258964686,144339.66801359213,19.17149531709602,143.7317128572448,5451.283703499903,1440707.4255925901,0.041238602,0.0012241816,0.7318098926067013,0.006605108725838504,-0.0021148345,0.01012908,-0.005926393,0.004483942,-35.292698,773.9868,82.02433,445.2827,-8.600864,419.78595,40.5689,204.73781,6.5838747,112.31269,5.6312346,52.576515,-5.4776483,47.88977,5.4364324,36.116993,-0.6262051,32.019947,4.548169,27.009222,-3.5594547,23.576126,4.584319,23.577648,3.1510215,24.064825,7.9888306,19.459055,2.4575646,21.685251,8.205517,22.773102,-0.32035175,20.695621,3.3555164,18.15717,-2.7436774,18.14236,-0.47520065,16.568964,death
0,Brutal Truth - Birth of Ignorance-r2a8hhm4OPs.wav,135.99917763157896,0.19247540453270123,0.0016324011794224744,0.07776520889823328,0.0003831542832217425,3443.9282298839867,122041.74064107818,2841.7486894775466,16943.108945394153,19.256744003318097,130.59415953046926,6765.242424837945,369931.1625291037,0.08967692,0.0018027626,0.771626569676952,0.009642397380890644,-0.0015455692,0.0067004985,-0.004363753,0.0035373585,-41.4429,288.63907,38.343235,107.15383,-1.5209593,108.66055,44.314438,93.310844,10.726903,53.407276,14.674197,61.91517,10.83004,73.9541,11.756893,57.94809,2.5728326,58.26388,0.21506867,37.523956,-5.0648427,26.605934,2.7556922,27.35578,-3.2738407,29.889204,-2.5257235,22.976843,-2.981896,28.879341,1.2175391,25.184425,-4.700225,26.717573,-1.7876664,14.49899,-2.146686,21.384115,-0.45219728,17.767166,death
0,Cancer - C.F.C. (Cancer fucking Cancer)-fEOYqfZa2JQ.wav,143.5546875,0.22205912587074303,0.0024683644900487275,0.036860324076419454,0.00015533696180722637,3474.7645824381048,141803.55448539247,2539.014344757521,21627.916847324577,20.725503919607263,140.18103673142517,6136.754558551423,311421.7545030143,0.06267406,0.00064481585,0.4461168809457767,0.012486227883858973,-0.0018840934,0.0012874714,-0.002294731,0.0012109927,-139.07933,2379.841,22.278454,246.2156,2.861409,100.77167,81.051025,92.112274,14.177364,68.53212,11.188177,37.21485,2.2014358,27.232035,5.0091925,28.751318,-6.064469,29.810806,0.6011338,30.00212,-0.4915265,29.09704,-2.1161032,28.797842,-12.49434,24.402903,3.4870636,29.77269,1.0152217,17.647766,0.5585654,17.472408,-5.4453897,18.128918,-0.3499462,15.979381,2.882978,20.984144,0.60957587,14.472661,death
0,Cannibal Corpse - A Skull Full of Maggots (OFFICIAL)-YQidck9xpX0.wav,129.19921875,0.16646044468363003,0.0019541625939529907,0.11648909925201753,0.0007702072227868955,2959.3352059070626,148652.00361226487,2620.336958524611,33526.8797391891,20.798473789882493,144.7086706907501,6008.505334056937,460932.5507993309,0.056245077,0.00081408635,0.7802843713513811,0.008398664569417435,-4.6424694e-07,0.014353154,2.8051127e-05,0.008819125,-1.5949695,447.75677,60.451855,337.2545,-6.5396357,85.37218,45.073017,428.21768,7.5533895,195.15588,3.686708,76.74663,-9.286663,42.045406,3.232468,43.02811,-9.386032,76.58735,0.83433473,63.183147,-3.5507352,69.14904,2.228265,81.069016,-3.4129343,48.719135,1.3580258,39.521114,-0.78054035,43.156097,3.5792701,29.552979,-8.167646,24.228252,0.5002677,23.807798,0.2765789,26.701649,0.6929309,18.30225,death
0,Carcass - Corporal Jigsore Quandary (HQ)-0vwYqEihTpQ.wav,143.5546875,0.16103228400735295,0.0036127595405634192,0.19336761654824175,0.0014181778475476233,3209.6559931943652,354928.2558927673,2758.980264802063,68961.53939987504,20.13734173630839,130.51555813641428,6376.311443317048,1202330.1040269637,0.06615055,0.0021532343,0.6914995750835827,0.009885491214528698,-3.0250449e-06,0.047014073,4.3030108e-05,0.019707976,34.255123,621.772,46.213097,298.8687,-3.3210843,166.62584,51.420105,246.01877,18.851593,120.06614,7.4604793,85.56872,1.1825792,79.091866,8.177639,49.040833,-0.7459144,50.914497,5.570634,37.512535,0.96735865,27.966917,4.3045487,35.834747,-8.558745,29.276321,-0.80587846,33.821747,0.33860514,28.908936,-1.7198511,30.238865,-5.876172,29.462255,-2.7686005,24.134106,-4.399797,19.899641,2.8410456,18.435423,death
0,Carnage - Torn Apart-wlG0JjyL2NM.wav,95.703125,0.15582294286958204,0.003142227271634082,0.07659250711578418,0.0005268479795311015,3397.971776618498,374036.6683474858,2946.8964277458567,59229.348992047664,19.64483766244258,119.25519954950865,6864.450158275687,1220546.5097637377,0.061420016,0.0017752894,0.6273480131905681,0.015080267408356194,-0.00016544253,0.006775501,-0.0022690636,0.0037972224,-75.272026,817.32306,39.46868,318.87012,16.257206,171.54816,53.436764,156.16377,9.401212,93.2188,11.999364,71.8717,17.219875,97.73588,11.3943615,84.29533,-2.1051328,47.034763,1.9388382,32.80697,-2.235067,44.914543,1.6452398,31.066034,-0.92849535,33.282974,-0.19891733,32.143524,2.2688076,30.31571,3.7084107,25.560686,-5.985315,25.980959,-0.9851271,25.479818,-0.5249494,23.758377,0.79545844,21.391808,death
0,Cemetary An Evil Shade Of Gray (HQ)-g_iDpidirNE.wav,103.359375,0.14730031866776316,0.0015040822806683897,0.08975194283408404,0.0013279955570595424,3032.5362789049354,282087.11601912684,2743.1172829659927,143871.33731781863,20.289703970576493,130.56032785688464,6322.37843610923,1366532.4737579848,0.05404565,0.001161999,0.6659009476192598,0.016719286444536696,-9.741628e-06,0.009481622,-0.000604569,0.005711416,-50.984665,2215.9255,57.055656,559.00696,-6.511972,348.16895,42.86272,338.17294,16.40604,116.89856,9.532814,59.75126,10.836736,69.34486,17.518812,68.518425,-1.057822,42.586174,5.759533,56.91304,3.5831249,43.46574,-1.8406233,39.213943,-6.7361784,39.98696,3.3188064,34.7463,4.073938,36.083614,3.4165847,27.898634,-8.17327,33.463097,1.9606692,28.538443,3.8452508,32.138737,0.14235604,25.388878,death
0,Cephalic Carnage - The Harvest-Z_X4n97EpEk.wav,92.28515625,0.07787972559500773,0.0006525547868020867,0.14501355718916611,0.0012177865816161285,1850.2804301931928,76663.2334377776,2133.2128887848867,113657.63778962368,20.297895271461293,153.25767123149544,4016.592378882063,727074.9099839516,0.008512013,3.489832e-05,0.599455552432077,0.024950797745619643,-2.3328976e-05,0.029917166,2.7264985e-05,0.008777588,-46.171364,2660.2476,103.97596,541.91315,-7.1796217,1006.7085,49.475113,1334.7712,2.3748014,203.12474,18.343401,213.58449,2.8653495,129.63945,6.985554,72.59989,-6.1602483,54.7385,-1.5462915,49.549725,1.9655836,40.797405,6.0519447,37.534275,-3.8776286,57.924583,3.474076,45.770466,-0.121555954,59.349773,2.9802206,35.361935,-3.4565082,28.616129,3.8062348,24.089678,-3.1290212,23.28898,0.11165659,26.680204,death
0,Chopped in Half-0p-NyGCEeN8.wav,151.99908088235293,0.18764587969233745,0.000905484732093932,0.1396005899660691,0.0011780084492044294,3096.7107794251965,119633.60164969278,2316.4690412027726,43352.535647206525,20.93730255357686,138.41094880797087,5460.958644996856,335101.13201912487,0.040679034,0.00036873366,0.6545685700406197,0.020413764287519218,-1.2008484e-05,0.02368642,-5.46838e-05,0.011569678,-14.621024,1420.036,35.915924,491.3987,-16.955942,268.57013,76.974815,520.6151,8.949432,315.171,15.516067,105.23733,3.548132,99.67269,9.449129,95.77721,-4.353402,67.51731,-2.274828,58.41393,0.5732506,49.661915,2.4189904,55.18166,-3.417457,58.47526,2.2591357,70.56438,1.2469667,49.552822,-3.9164908,37.907307,-9.741202,43.937508,1.5990852,43.05682,3.0253448,49.77291,-0.93023217,37.645947,death
0,Cianide - Second Life-tDLLqBs4tNg.wav,92.28515625,0.09840378894156347,0.0005514872261632535,0.06304288128657262,0.00023910156894804314,2364.9760716204214,85459.92183169234,2500.081792874776,47070.60439402457,20.41423626691536,137.78087312979793,5035.036220491486,566297.6257752025,0.021461204,0.00017511526,0.5941694772543586,0.00961444595660676,-6.2887266e-06,0.0053927433,-0.000685482,0.0018394323,-96.34209,795.0484,76.51261,136.86153,-9.54455,110.23098,48.848717,142.00168,25.969442,138.62642,13.871142,41.647274,1.4685656,34.40657,13.614881,31.955585,-0.3919639,29.885963,-4.6937337,45.40885,-8.513721,36.746174,-0.07459087,27.215479,0.20790048,25.8168,1.329783,39.71749,-4.104635,29.73082,4.6551843,29.707151,-2.4645963,17.847397,-0.37825236,24.785242,-2.8520858,21.75437,-0.039996263,20.732477,death
0,Convulse - Intro_ World Without God-pEqE9MgVzJg.wav,161.4990234375,0.1060193891495743,0.0005390655012726001,0.18194617722164716,0.0012981255774453854,2013.2301770631857,77097.99097850762,1897.3221782311875,53514.04937432273,22.874816918714068,219.0459911475481,3934.2512101211782,193881.55600631135,0.0062524024,4.2631018e-05,0.7553394221770877,0.009734786081352713,-1.7476234e-05,0.0523005,-5.5340744e-05,0.011419453,-1.9182711,850.5807,111.95032,479.85928,-38.65801,248.87703,67.89691,127.044914,-8.579786,70.681526,7.7092094,59.721714,1.486755,40.445797,12.771487,46.896,-5.7353215,42.31842,-0.48564905,38.06787,-5.2257733,32.610966,1.0290234,31.959486,-13.137853,28.880375,-3.5100207,41.26286,2.116242,47.292225,-0.6307948,36.470097,-5.537959,33.006245,-2.7318106,27.14675,0.83335,27.292328,-1.5833929,26.095997,death
0,Coronation of Our Domain-vyv7kUyZiXM.wav,161.4990234375,0.11935188600522446,0.0011363020514631543,0.11167421254530899,0.0008351868851164708,2501.851520867772,154178.33891292647,2436.958390304373,48814.49508436098,20.529102883624912,124.28612511659618,4829.345797606666,622287.8566287345,0.027206894,0.0003045981,0.6293839479183925,0.013393815082354264,4.6455143e-06,0.018415492,0.0004645739,0.0063733496,-35.65238,887.6478,74.862495,391.17426,-14.941787,148.5508,50.887276,247.6297,8.152558,218.34705,0.4125078,115.76011,10.869248,79.5373,6.2637453,70.212654,0.07325141,47.97702,0.62857306,52.292908,1.4640528,36.926105,7.4201865,33.47613,-5.12139,23.200153,-0.33616355,32.026505,-2.0393467,29.832273,-1.3131939,21.586117,-8.685013,24.146545,-3.3935115,20.27611,-5.103864,16.984707,1.2248724,19.734655,death
0,Cryptopsy - Slit Your Guts-rkNbTS7uhLE.wav,161.4990234375,0.19363790695143188,0.0009760503411952326,0.17341956232071115,0.0006447573791528702,3110.8269027330584,84123.91835522061,2463.057157231572,35900.87986521233,20.955146993112315,161.60724343122965,5680.223985796004,349562.4421274686,0.053686183,0.00058999384,0.7307902242880836,0.011640313664881888,2.133872e-06,0.03798481,-8.274279e-05,0.013481677,42.621433,305.50034,52.818424,143.08743,-15.62653,117.669495,50.638046,56.559536,-6.6403656,48.018406,12.40744,65.18323,3.2848108,31.33384,15.370215,36.298832,11.31546,33.052975,10.335614,26.659307,1.1980078,21.604774,8.159635,19.27395,-3.3814058,27.788763,3.3079097,24.84895,-5.7820654,20.609205,-0.5622746,21.048185,-3.5199509,16.857292,4.610699,17.417816,-0.03663458,17.569742,-0.51113397,19.857119,death
0,Cynic - The Eagle Nature (Demo 1991)-mcTJvZ4oIcI.wav,123.046875,0.14380185153831268,0.004630696838201827,0.03904104753512775,0.00016905646318669836,2646.0359856865257,294432.562237354,2213.330072349215,50906.25620086723,24.758553335267035,303.3702477737305,5205.293524302197,352739.868144876,0.0057888557,6.834277e-05,0.673760112380356,0.012057292472519288,-4.560791e-06,0.0025579594,1.0330591e-05,0.0006725756,-188.76332,6179.947,65.80473,437.63168,-18.822184,833.08966,90.00318,271.66412,-10.888059,187.46777,39.24945,124.208725,-14.01556,92.264854,17.850796,57.86082,-12.434962,66.16659,6.3449564,52.15735,-6.8250947,51.692646,3.4849246,56.638287,-13.310913,51.47309,-5.2767324,65.3967,-7.1077847,46.014908,-2.3135917,40.10402,-13.067331,40.42687,-3.3238862,46.87613,-5.419582,59.94363,-4.034765,41.293324,death
0,D.V.C. (Darth Vader's Church) - Mortal Constrictor-WToow5vPbyk.wav,161.4990234375,0.16503188189338236,0.0018900556683518635,0.07183829176509139,0.0004218391710706206,3045.0924913368367,227586.0692421604,2614.6845237595926,84401.25122344344,20.208055247787346,141.16646776106492,5900.830985148994,1034937.2653807172,0.054283738,0.0011615179,0.7408214962813595,0.012424967180501201,2.0416855e-06,0.0063746315,-0.000102183956,0.0027924466,-65.62968,1231.5297,52.141403,273.05383,-7.3789825,227.43842,54.74076,128.09454,10.076152,47.84794,17.953173,36.601627,13.496404,52.367043,11.570963,32.4715,1.1044642,30.381475,2.127328,23.428871,-3.5004458,20.90702,1.7825905,21.244482,-5.2024727,24.01473,3.106933,20.515766,-1.8107398,21.494135,-1.1021509,18.406267,-3.8610144,18.2962,3.478927,18.24507,-2.8296776,18.71081,1.0956532,17.296288,death
0,Dark Throne - Cromlech-dKnU8DrskDs.wav,107.666015625,0.14174328499903252,0.0023078988870084732,0.05659469465450091,0.000183967367786809,2975.3740543509743,302871.8828573514,2617.471376748581,125060.99388753551,21.687822690243355,157.7696840638779,5978.097184597524,1163034.7084228294,0.04030556,0.001197349,0.750965948021017,0.018230575388162376,-1.8745349e-06,0.005919666,-9.525939e-05,0.0010325338,-99.931015,1150.8853,61.286625,331.3644,-6.5635686,339.80267,44.69126,196.90543,-4.471604,117.40607,9.984151,63.03027,-2.6555078,35.822132,23.061842,60.418846,16.012117,85.93078,4.7807064,45.726627,5.177126,27.276947,2.8126755,31.998047,-14.247228,39.865723,7.0459228,35.04548,2.6737735,23.26486,-0.13949604,26.919659,-2.955984,23.476877,1.0691144,20.423883,-0.53926414,19.478544,2.570865,17.210997,death
0,Death - Living Monstrosity (HQ)-d6G2eSpXmUI.wav,135.99917763157896,0.13662313455398606,0.0015946559229558356,0.126241196301932,0.0010740658676431157,2939.5570203261045,199842.07267457002,2643.3713598983845,59723.29048361148,20.65945187029988,153.2042815088365,5997.397067893769,707278.2035672929,0.040027127,0.0005710194,0.6656448852210897,0.01574400348264061,3.8092599e-06,0.022840992,-1.2033127e-05,0.008172763,-17.502415,665.38806,54.212067,418.2977,-6.583862,242.14241,47.518524,406.83426,10.3562565,251.29948,12.592917,106.3073,5.2107034,115.63678,17.243717,85.07846,-1.5476177,46.963158,6.954138,50.372807,-1.2990451,40.03461,-0.30107316,38.572735,-5.2815676,37.74764,1.1821412,32.880733,-1.1777173,30.504164,0.5461017,25.923971,-7.499186,25.988562,-0.7450602,23.249577,1.9781374,29.262318,-1.5473936,27.220171,death
0,Dehydrated-HtiuwlwEbLc.wav,103.359375,0.19429512142027863,0.0029441175394634383,0.12671008895878388,0.001052757501459281,3350.4008272455185,219855.5544158897,2683.256605688473,60924.43536954184,21.87791549896515,167.69895373172258,6411.6945626934985,815278.6235469269,0.063711815,0.0012100684,0.6343503629849626,0.019981617832162978,-4.4174867e-06,0.020426534,-5.686255e-05,0.008988595,-8.468031,1596.234,33.630787,222.52516,-12.866058,203.21855,53.331814,137.8457,22.9015,152.68613,20.353628,63.21656,6.6293244,56.03711,12.484158,65.67266,1.4418752,56.444504,6.2763553,48.06686,-6.0334845,48.271328,7.274727,42.474743,-4.5307446,55.142742,-3.023726,53.36785,-6.40483,36.089046,-3.0747416,28.179537,-7.1576867,22.942982,0.21292065,24.67647,-1.3539417,19.540741,-1.7528418,22.261175,death
0,Demigod - Reincarnation-fHauSemUkzI.wav,161.4990234375,0.1966439356375774,0.002501344635280953,0.11131411696459409,0.0002922083342968435,3525.874230898834,175581.34925197353,2798.463078451344,36554.68793160242,20.47802230751018,135.8826100597483,6838.000318214251,500629.65515640564,0.09415551,0.0014990543,0.8093423416505824,0.009632590449363983,8.562197e-06,0.016654775,2.1572969e-05,0.006129092,1.7532086,161.04129,41.02279,139.12712,-1.741799,121.77201,41.62406,110.66422,3.9583888,69.510025,3.7863557,37.374523,-0.18786414,22.922894,7.6652937,27.613958,-4.4275436,36.258404,-2.3471582,36.377377,-3.3929553,25.288345,9.016155,23.84077,-6.645641,27.17404,-1.1219414,28.730976,-4.280992,25.336382,2.513292,21.811636,-1.7557961,23.56423,-5.063736,19.155697,-8.44607,22.418108,1.4512944,23.69493,death
0,Disharmonic Orchestra_09 - Mind Seduction-0_LCydTV3b8.wav,117.45383522727273,0.17242337158958979,0.0025773043663255457,0.07445940250990843,0.00017011732481533824,3495.8021739995606,186095.06924100893,3016.3976347285193,25668.912913667504,20.373598434763046,146.46775134550106,7288.13092966936,394527.23833388236,0.07147856,0.0016206702,0.8147878002396256,0.008616580807583964,-5.9808634e-05,0.009059224,-0.001147953,0.001971624,-50.95351,303.82938,44.137264,151.72409,3.4924989,92.62799,29.158642,57.786705,11.801678,95.8869,15.125192,52.80253,12.925954,76.445885,14.549815,38.645504,-13.951364,52.683727,0.10945959,29.279213,4.1970406,31.93577,7.4605684,29.715034,3.7150764,29.843533,7.7574344,26.593296,-3.1357195,38.866367,0.30508408,26.965618,-2.4147985,24.660181,2.6893117,19.567734,-1.0213345,20.083014,1.2283874,18.09986,death
0,DISINCARNATE - STENCH OF PARADISE BURNING  ( DEMO )-_TL2LXyfP5M.wav,129.19921875,0.16669513714202785,0.0027408134512342834,0.08656469441184834,0.00047704955090349427,2994.1588562751635,151595.34214501266,2541.237298147514,58935.259445479205,20.517322469502773,131.3100055526453,5636.665915852361,515906.55463731586,0.04334435,0.0007213451,0.6662654286903961,0.012301670098210172,-3.5721598e-06,0.010257845,-1.611641e-05,0.0038510985,-51.120792,625.38794,49.49111,212.81151,-9.747364,251.58084,59.100147,103.12948,8.664395,73.531555,11.967732,66.02526,9.016071,48.530567,3.4195635,53.465855,-5.6295147,57.163815,-2.5028827,52.51611,-0.87222195,56.66313,1.7025404,35.30188,-6.063536,33.96,-1.8988708,30.790789,-6.158119,28.796705,2.4670105,32.82914,-7.4874225,33.154305,-4.0211177,22.351345,0.6200347,19.975183,-2.5380266,19.369734,death
0,Dismember - Override Of The Overture-L0ZCAarIVSI.wav,92.28515625,0.1499817083494582,0.0021940845946544214,0.16356535525310997,0.0012438784318721554,2758.813933432592,195563.57710556703,2444.0418408832907,101770.52056547969,20.344802558491537,144.76967650927205,5293.334658596169,1157486.1299704667,0.046182092,0.0011904062,0.7093129820879418,0.01301776107009763,1.2596524e-05,0.03522325,-0.00016671143,0.013063433,25.889091,608.06116,67.02002,275.11026,-35.713394,202.33978,28.087473,136.55014,7.8275824,62.75004,7.5480437,60.73336,17.858162,54.847214,20.707905,42.609646,6.6564813,35.044468,9.688364,30.786245,4.123884,35.781517,5.1899023,26.93829,4.9740486,23.718678,-0.14287066,23.33945,4.1221995,23.542381,3.277971,20.369041,-7.9142227,20.97799,0.6130663,23.02617,1.2949392,20.403856,2.7950819,17.89249,death
0,Dr.  Shrinker - Dead By Dawn-avLdesTlTO4.wav,117.45383522727273,0.11950570215750773,0.0011007681983606099,0.13124697000457572,0.00033659733993519,2264.3608751593515,105526.54011240299,1875.130698187627,36627.18407842314,23.015555925494237,292.0499833602779,4399.5233966839205,277010.25907026045,0.0014390483,4.5091856e-06,0.7922531700601574,0.007917364603059694,-1.0553458e-05,0.027569653,-9.2985305e-05,0.006042341,-48.87505,311.89804,101.05343,321.71906,-59.58051,278.32382,91.66605,360.91583,-14.554219,138.6831,34.028065,78.60487,-12.491801,114.62478,24.353525,60.68002,-5.1133194,46.59132,7.7932487,43.14763,-0.56502616,30.899248,6.432345,25.802744,-10.768023,28.097542,-2.3779476,26.662558,-1.53086,22.750225,-6.268844,22.682049,-4.159789,25.699926,-11.927176,24.603882,-1.816514,23.129547,-5.290904,18.731842,death
0,DVC [Darth Vader's Church] - 'Cranium Overture' [1989]-AJouSast068.wav,129.19921875,0.19767302994388544,0.00485865740476739,0.13619743859527508,0.001420360305007097,3549.210277308558,380211.4608358451,2837.6297919208046,101225.0237842709,20.479656341013932,121.26347154004002,6890.425001209365,1690725.5249885195,0.06369308,0.0014981092,0.7772827474829296,0.006148954662250411,3.1733627e-05,0.02648903,0.00036589566,0.008643022,-11.487297,347.70877,29.339043,461.5865,-2.1694717,250.20796,51.499493,138.07362,13.365289,68.17303,20.839478,58.603928,27.33277,77.86107,5.9028444,40.458694,4.232529,31.248398,-1.1316736,21.415436,-4.4365683,20.798649,4.050944,26.98857,-5.01903,26.78282,-3.612198,19.257881,-5.1872497,17.81247,-3.356194,17.473152,-4.353189,19.123663,-0.7851597,20.71825,-7.3448386,24.870136,-2.3644457,20.65749,death
0,Dying Fetus - Grotesque Impalement-c2ieAa6xVTM.wav,135.99917763157896,0.09344803659539473,0.0010461111337368974,0.07397157709936157,0.0004788633597159929,2128.007824470948,163643.96430502657,2275.774677157107,35871.5438391855,21.489560546374886,178.3479609743552,4469.272974917763,334881.7833524312,0.013952072,0.0001927316,0.5618454830177787,0.03134881437848673,3.193009e-05,0.0071960497,0.001125887,0.0030495725,-94.3335,1398.5408,93.29632,411.19666,-9.017196,95.96245,54.254772,121.887405,2.646375,147.55505,17.691578,103.837875,8.355738,117.18173,-0.2019846,91.31613,7.563803,69.6507,1.4780873,48.47048,-11.290944,50.94837,5.211147,30.807003,-6.313581,43.519234,2.6564934,30.631367,1.0371736,17.898777,3.2492354,20.789911,-6.38682,27.969757,5.4737964,30.404768,1.3457935,22.820086,-0.56008613,22.701582,death
